episode,total_reward,reward_per_step,rolling_20ep,best_cumul,throughput_err,sinr_dl_err,sinr_ul_err,delay_err,bler_err,algo
1453,-19.2134,-0.3002,-18.0755,-14.634,0.6099,0.3626,1.1986,0.4579,2.3925,ppo_live2
1454,-17.7502,-0.2773,-18.1314,-14.634,0.5548,0.369,1.0273,0.3951,2.6595,ppo_live2
1455,-18.319,-0.2862,-18.1894,-14.634,0.6316,0.3592,0.9467,0.5518,2.5637,ppo_live2
1456,-17.19,-0.2686,-18.0896,-14.634,0.5864,0.3793,0.9227,0.5319,2.14,ppo_live2
1457,-17.7504,-0.2773,-18.022,-14.634,0.6765,0.3552,0.9551,0.2842,2.4202,ppo_live2
1458,-17.3832,-0.2716,-18.0234,-14.634,0.5428,0.3596,0.9942,0.4791,2.4414,ppo_live2
1459,-16.838,-0.2631,-17.8812,-14.634,0.5602,0.3595,0.9056,0.5407,2.1748,ppo_live2
1460,-17.5807,-0.2747,-18.0285,-14.634,0.6202,0.369,0.9204,0.5126,2.277,ppo_live2
1461,-18.4366,-0.2881,-18.1387,-14.634,0.6311,0.3628,0.9694,0.6543,2.2804,ppo_live2
1462,-17.848,-0.2789,-18.152,-14.634,0.6186,0.3518,0.9416,0.6035,2.2083,ppo_live2
1463,-16.5019,-0.2578,-18.1902,-14.634,0.506,0.3718,0.9634,0.3448,2.4886,ppo_live2
1464,-15.8121,-0.2471,-18.1365,-14.634,0.498,0.3657,0.9188,0.3982,2.1143,ppo_live2
1465,-19.2401,-0.3006,-18.1842,-14.634,0.5776,0.3674,1.0409,0.9054,2.3128,ppo_live2
1466,-17.3886,-0.2717,-18.0798,-14.634,0.5359,0.3584,0.9641,0.6479,2.2293,ppo_live2
1467,-16.9255,-0.2645,-17.9819,-14.634,0.4939,0.365,1.0149,0.5837,2.0729,ppo_live2
1468,-17.3379,-0.2709,-17.7908,-14.634,0.6283,0.3759,0.9538,0.363,2.2165,ppo_live2
1469,-18.7049,-0.2923,-17.679,-14.634,0.6443,0.3661,1.0657,0.4438,2.428,ppo_live2
1470,-17.8661,-0.2792,-17.622,-14.634,0.5522,0.3699,0.9686,0.6833,2.3408,ppo_live2
1471,-17.6347,-0.2755,-17.608,-14.634,0.6627,0.3756,0.9085,0.4554,2.1869,ppo_live2
1472,-17.9572,-0.2806,-17.6839,-14.634,0.6256,0.3775,0.9445,0.4719,2.4912,ppo_live2
1473,-18.3217,-0.2863,-17.6393,-14.634,0.6507,0.3791,1.0032,0.3918,2.4907,ppo_live2
1474,-17.5411,-0.2741,-17.6289,-14.634,0.6087,0.3718,0.9326,0.4208,2.4939,ppo_live2
1475,-17.2199,-0.2691,-17.5739,-14.634,0.5803,0.3762,0.9701,0.3546,2.4235,ppo_live2
1476,-16.6015,-0.2594,-17.5445,-14.634,0.5616,0.386,0.9945,0.2776,2.126,ppo_live2
1477,-16.819,-0.2628,-17.4979,-14.634,0.6105,0.3893,0.9398,0.2657,2.2248,ppo_live2
1478,-16.8482,-0.2633,-17.4712,-14.634,0.6004,0.382,0.9792,0.2777,2.115,ppo_live2
1479,-17.1886,-0.2686,-17.4887,-14.634,0.552,0.3748,1.023,0.3217,2.4326,ppo_live2
1480,-16.818,-0.2628,-17.4506,-14.634,0.5407,0.3805,0.986,0.2891,2.48,ppo_live2
1481,-18.8825,-0.295,-17.4729,-14.634,0.7206,0.3812,1.0976,0.3024,2.1502,ppo_live2
1482,-16.7142,-0.2612,-17.4162,-14.634,0.4814,0.3698,0.9639,0.5338,2.3687,ppo_live2
1483,-17.4953,-0.2734,-17.4659,-14.634,0.5949,0.375,0.9317,0.5322,2.28,ppo_live2
1484,-16.6028,-0.2594,-17.5054,-14.634,0.5261,0.3675,0.9479,0.2659,2.7026,ppo_live2
1485,-17.0516,-0.2664,-17.396,-14.634,0.5677,0.3734,0.9872,0.3012,2.441,ppo_live2
1486,-17.7861,-0.2779,-17.4158,-14.634,0.5393,0.3692,1.0027,0.6428,2.3073,ppo_live2
1487,-18.8814,-0.295,-17.5136,-14.634,0.5754,0.3878,0.9645,0.8486,2.5221,ppo_live2
1488,-16.559,-0.2587,-17.4747,-14.634,0.5042,0.3689,0.9028,0.6508,2.0918,ppo_live2
1489,-17.0932,-0.2671,-17.3941,-14.634,0.5009,0.387,0.969,0.6634,2.126,ppo_live2
1490,-19.1142,-0.2987,-17.4565,-14.634,0.6979,0.3742,0.9789,0.7134,2.0852,ppo_live2
1491,-19.9993,-0.3125,-17.5747,-14.634,0.5899,0.3664,1.1018,1.0243,2.2146,ppo_live2
1492,-18.3055,-0.286,-17.5921,-14.634,0.6272,0.3609,0.8777,0.9344,1.9705,ppo_live2
1493,-16.9856,-0.2654,-17.5253,-14.634,0.5032,0.3656,0.9927,0.7786,1.6719,ppo_live2
1494,-15.9725,-0.2496,-17.4469,-14.634,0.5525,0.3561,0.8771,0.6232,1.5007,ppo_live2
1495,-17.2547,-0.2696,-17.4487,-14.634,0.5942,0.3624,0.9759,0.6426,1.6314,ppo_live2
1496,-15.602,-0.2438,-17.3987,-14.634,0.5327,0.3831,0.8963,0.4171,1.7118,ppo_live2
1497,-16.2008,-0.2531,-17.3678,-14.634,0.6014,0.3711,0.8509,0.4313,1.886,ppo_live2
1498,-16.3779,-0.2559,-17.3443,-14.634,0.4919,0.3756,0.9453,0.4717,2.2614,ppo_live2
1499,-17.5282,-0.2739,-17.3612,-14.634,0.6088,0.3565,0.9946,0.4107,2.2367,ppo_live2
1500,-17.6536,-0.2758,-17.403,-14.634,0.4688,0.3864,1.0034,0.8097,2.2686,ppo_live2
1501,-19.0903,-0.2983,-17.4134,-14.634,0.5627,0.4095,0.9706,1.01,2.292,ppo_live2
1502,-19.4527,-0.3039,-17.5503,-14.634,0.6007,0.3728,0.9567,1.1182,2.1818,ppo_live2
1503,-19.2634,-0.301,-17.6387,-14.634,0.5219,0.3847,0.9349,1.1976,2.5052,ppo_live2
1504,-16.1529,-0.2524,-17.6162,-14.634,0.5012,0.3652,0.8976,0.6149,1.9219,ppo_live2
1505,-17.1859,-0.2685,-17.623,-14.634,0.5792,0.3774,0.9456,0.5755,1.9721,ppo_live2
1506,-17.5782,-0.2747,-17.6126,-14.634,0.5592,0.3844,0.916,0.7602,2.0974,ppo_live2
1507,-18.5107,-0.2892,-17.594,-14.634,0.5793,0.3819,0.9695,0.8437,2.2053,ppo_live2
1508,-17.0248,-0.266,-17.6173,-14.634,0.5994,0.3662,0.8998,0.5948,1.9034,ppo_live2
1509,-16.3647,-0.2557,-17.5809,-14.634,0.4898,0.3687,0.8921,0.7736,1.795,ppo_live2
1510,-15.3987,-0.2406,-17.3951,-14.634,0.4477,0.3678,0.9346,0.4768,1.8878,ppo_live2
1511,-16.3297,-0.2552,-17.2116,-14.634,0.4969,0.3623,0.996,0.4787,1.9484,ppo_live2
1512,-16.127,-0.252,-17.1027,-14.634,0.5324,0.3554,0.9555,0.3017,2.1855,ppo_live2
1513,-19.8197,-0.3097,-17.2444,-14.634,0.6143,0.3693,0.972,0.9603,2.6928,ppo_live2
1514,-18.4643,-0.2885,-17.369,-14.634,0.5887,0.372,0.9867,0.5585,2.7506,ppo_live2
1515,-19.0642,-0.2979,-17.4595,-14.634,0.5546,0.3817,0.9534,0.8229,2.9558,ppo_live2
1516,-17.1665,-0.2682,-17.5377,-14.634,0.5218,0.3353,0.9038,0.7447,2.2785,ppo_live2
1517,-18.6996,-0.2922,-17.6627,-14.634,0.5595,0.384,0.9126,0.8993,2.6415,ppo_live2
1518,-18.1845,-0.2841,-17.753,-14.634,0.5613,0.3751,0.9871,0.6558,2.484,ppo_live2
1519,-16.5546,-0.2587,-17.7043,-14.634,0.4734,0.358,0.9618,0.4917,2.4492,ppo_live2
1520,-17.4528,-0.2727,-17.6943,-14.634,0.5564,0.3712,0.9706,0.4629,2.5237,ppo_live2
1521,-17.0513,-0.2664,-17.5923,-14.634,0.4852,0.3794,1.0184,0.4094,2.6184,ppo_live2
1522,-17.4331,-0.2724,-17.4913,-14.634,0.5573,0.3561,1.0278,0.3379,2.5663,ppo_live2
1523,-17.1822,-0.2685,-17.3873,-14.634,0.4959,0.3645,1.0239,0.455,2.5363,ppo_live2
1524,-16.5304,-0.2583,-17.4061,-14.634,0.4958,0.3867,0.9047,0.4362,2.615,ppo_live2
1525,-17.2267,-0.2692,-17.4082,-14.634,0.5251,0.3796,0.9438,0.4939,2.6179,ppo_live2
1526,-18.2793,-0.2856,-17.4432,-14.634,0.5255,0.3596,0.9553,0.8864,2.4479,ppo_live2
1527,-15.932,-0.2489,-17.3143,-14.634,0.3773,0.3736,0.9729,0.657,2.1757,ppo_live2
1528,-16.227,-0.2535,-17.2744,-14.634,0.535,0.3699,0.924,0.4513,1.9913,ppo_live2
1529,-17.8344,-0.2787,-17.3479,-14.634,0.5272,0.3714,0.9219,0.9814,1.9872,ppo_live2
1530,-17.4594,-0.2728,-17.4509,-14.634,0.5513,0.3739,0.9849,0.7078,1.8764,ppo_live2
1531,-16.4616,-0.2572,-17.4575,-14.634,0.5747,0.3498,0.8979,0.6346,1.5999,ppo_live2
1532,-15.8409,-0.2475,-17.4432,-14.634,0.4591,0.3728,0.9687,0.473,1.9743,ppo_live2
1533,-16.9493,-0.2648,-17.2997,-14.634,0.4767,0.3772,0.9638,0.737,2.0615,ppo_live2
1534,-16.745,-0.2616,-17.2137,-14.634,0.4746,0.382,1.0149,0.4644,2.3323,ppo_live2
1535,-16.6576,-0.2603,-17.0934,-14.634,0.5197,0.3765,0.9866,0.3771,2.2989,ppo_live2
1536,-17.5239,-0.2738,-17.1113,-14.634,0.5399,0.381,0.9579,0.6125,2.368,ppo_live2
1537,-16.5935,-0.2593,-17.006,-14.634,0.5311,0.3825,1.0077,0.3163,2.1947,ppo_live2
1538,-16.2052,-0.2532,-16.907,-14.634,0.5368,0.3775,0.9437,0.349,2.0994,ppo_live2
1539,-16.7131,-0.2611,-16.9149,-14.634,0.5022,0.3815,1.02,0.347,2.3694,ppo_live2
1540,-18.0521,-0.2821,-16.9449,-14.634,0.5089,0.3606,0.9526,0.8148,2.5846,ppo_live2
1541,-16.4961,-0.2578,-16.9171,-14.634,0.4899,0.3542,0.9571,0.3806,2.5908,ppo_live2
1542,-16.3117,-0.2549,-16.8611,-14.634,0.4666,0.3787,1.0169,0.2776,2.5191,ppo_live2
1543,-17.0131,-0.2658,-16.8526,-14.634,0.5126,0.3728,0.907,0.7601,2.0803,ppo_live2
1544,-16.3603,-0.2556,-16.8441,-14.634,0.4035,0.3914,0.9419,0.5543,2.6813,ppo_live2
1545,-17.2515,-0.2696,-16.8454,-14.634,0.5065,0.3754,0.8997,0.7699,2.3176,ppo_live2
1546,-16.4447,-0.2569,-16.7536,-14.634,0.4831,0.3605,0.8859,0.8052,1.8806,ppo_live2
1547,-17.5191,-0.2737,-16.833,-14.634,0.5028,0.3705,0.9201,1.001,1.8868,ppo_live2
1548,-17.5408,-0.2741,-16.8987,-14.634,0.5127,0.3732,0.9941,0.7101,2.1799,ppo_live2
1549,-16.0432,-0.2507,-16.8091,-14.634,0.4704,0.3528,0.9666,0.4526,2.1591,ppo_live2
1550,-16.7454,-0.2616,-16.7734,-14.634,0.4977,0.3594,0.9349,0.777,1.8343,ppo_live2
1551,-14.8028,-0.2313,-16.6905,-14.634,0.4183,0.3535,0.9997,0.4092,1.5225,ppo_live2
1552,-17.6722,-0.2761,-16.782,-14.634,0.5588,0.3792,0.9884,0.5488,2.3532,ppo_live2
1553,-17.3763,-0.2715,-16.8034,-14.634,0.5519,0.3572,0.9889,0.5684,2.1771,ppo_live2
1554,-16.874,-0.2637,-16.8098,-14.634,0.4819,0.3495,0.98,0.6979,2.0497,ppo_live2
1555,-15.0848,-0.2357,-16.7312,-14.634,0.4271,0.3723,0.8719,0.4503,2.1661,ppo_live2
1556,-18.811,-0.2939,-16.7956,-14.634,0.4604,0.3722,0.9735,1.2534,2.3113,ppo_live2
1557,-16.7916,-0.2624,-16.8055,-14.634,0.4528,0.3793,0.9699,0.6966,2.183,ppo_live2
1558,-17.1275,-0.2676,-16.8516,-14.634,0.5118,0.384,0.9419,0.6904,2.1464,ppo_live2
1559,-15.247,-0.2382,-16.7783,-14.634,0.4083,0.3722,0.9283,0.4412,2.1741,ppo_live2
1560,-18.8637,-0.2947,-16.8189,-14.634,0.4494,0.3784,1.0237,1.1611,2.3995,ppo_live2
1561,-17.8589,-0.279,-16.887,-14.634,0.534,0.3807,0.99,0.7818,2.0908,ppo_live2
1562,-16.0663,-0.251,-16.8747,-14.634,0.4246,0.3633,0.9281,0.7683,1.8981,ppo_live2
1563,-17.8273,-0.2786,-16.9154,-14.634,0.5086,0.3847,0.872,1.0403,2.1906,ppo_live2
